CIK,cusip,ACCESSION_NUMBER,companyName,value,shares,cusip6,reportCalendarOrQuarter,managerName,managerAddress
21344,191216100,0002002654-23-000003,COCA COLA CO,221821,3526,191216,30-JUN-2022,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
21344,191216100,0002002654-23-000001,COCA COLA CO,208775,3526,191216,31-DEC-2021,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
21344,191216100,0002002654-23-000005,COCA COLA CO,224289,3526,191216,31-DEC-2022,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
21344,191216100,0002002654-23-000004,COCA COLA CO,197527,3526,191216,30-SEP-2022,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
21344,191216100,0002002654-23-000002,COCA COLA CO,218612,3526,191216,31-MAR-2022,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
21344,191216100,0002002654-23-000007,COCA COLA CO,218358,3626,191216,30-JUN-2023,"PFS Partners, LLC","350 US HIGHWAY 46, MINE HILL, NJ, 07803"
21344,191216100,0001437749-23-033229,THE COCA COLA COMPANY,436868,7804,191216,30-SEP-2023,FIDELITY D & D BANCORP INC,"Blakely & Drinker Streets, Dunmore, PA, 18512"
21344,191216100,0001437749-23-033229,THE COCA COLA COMPANY,22392,400,191216,30-SEP-2023,FIDELITY D & D BANCORP INC,"Blakely & Drinker Streets, Dunmore, PA, 18512"
21344,191216100,0001725547-23-002560,COCA COLA CO,11969801,213823,191216,30-SEP-2023,"Modera Wealth Management, LLC","56 JEFFERSON AVENUE, 2ND FLOOR, WESTWOOD, NJ, 07675"
21344,191216100,0001727783-23-000004,COCA COLA COMPANY,79,1416,191216,30-SEP-2023,Neo Ivy Capital Management,"410 PARK AVE FL 15, NEW YORK, NY, 10022"
21344,191216100,0001085146-23-004542,COCA COLA CO,495423,8850,191216,30-SEP-2023,"Quantum Financial Advisors, LLC","1240 ROSECRANS AVE, #120, MANHATTAN BEACH, CA, 90266"
21344,191216100,0000945621-23-000592,COCA-COLA CONSOLIDATED INC,3688747,5797,191216,30-SEP-2023,Carmignac Gestion,"24 PLACE VENDOME, PARIS, I0, 75001"
21344,191216100,0001085146-23-004538,COCA COLA CO,6338839,113234,191216,30-SEP-2023,"Savoir Faire Capital Management, L.P.","18 MARSHALL ST. SUITE 340, NORWALK, CT, 06854"
21344,191216100,0000743367-23-000006,Coca-Cola Co/The,3533513,63121,191216,30-SEP-2023,BAR HARBOR WEALTH MANAGEMENT,"90 NORTH MAIN STREET, CONCORD, NH, 03301"
21344,191216100,0001455495-23-000004,COCA COLA CO,442242,7900,191216,30-SEP-2023,"IMA Wealth, Inc.","430 E DOUGLAS AVE, SUITE 400, WICHITA, KS, 67202"
21344,191216100,0001134008-23-000004,Coca Cola Co,3003607,53655,191216,30-SEP-2023,TRUST CO OF VERMONT,"P O BOX 1280, BRATTLEBORO, VT, 05302-1280"
21344,191216100,0001134008-23-000004,Coca Cola Co,899375,16066,191216,30-SEP-2023,TRUST CO OF VERMONT,"P O BOX 1280, BRATTLEBORO, VT, 05302-1280"
21344,191216100,0000905729-23-000181,COCA COLA CO,1344,24,191216,30-SEP-2023,USA FINANCIAL FORMULAS,"6020 East Fulton Street, Ada, MI, 49301"
21344,191216100,0000905729-23-000180,COCA COLA CO,1445,24,191216,30-JUN-2023,USA FINANCIAL FORMULAS,"6020 East Fulton Street, Ada, MI, 49301"
21344,191216100,0000905729-23-000179,COCA COLA CO,1489,24,191216,31-MAR-2023,USA FINANCIAL FORMULAS,"6020 East Fulton Street, Ada, MI, 49301"
